job_simpl,seniority,size,type,sector,revenue,zone,salary_estimate,company_age,python_yn,spark_yn,azure_yn,aws_yn,excel_yn,machine_learning_yn
data analyst,junior,Large company,Company - Public,Healthcare,$1 to $10 billion (USD),Remote,61551.0,107.0,0.0,0.0,0.0,1.0,0.0,0.0
data analyst,mid,Small company,Company - Public,Unknown,Less than $5 million (USD),Remote,93000.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0
data analyst,Senior,Huge company,Other institutions,Other sectors,Unknown / Non-Applicable,Southern,82500.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0
data analyst,Senior,Huge company,Company - Public,IT and Telecommunications,Unknown / Non-Applicable,Southern,62656.0,33.0,1.0,0.0,0.0,0.0,1.0,0.0
data analyst,junior,Medium-sized company,Company - Private,Business services,$5 to $100 million (USD),Remote,65530.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0
data analyst,mid,Small company,Company - Private,Business services,Less than $5 million (USD),Remote,61822.0,98.8,0.0,0.0,0.0,0.0,1.0,0.0
data analyst,Senior,Large company,Company - Public,Healthcare,$1 to $10 billion (USD),Midwestern,72500.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0
data analyst,Senior,Huge company,Company - Public,Financial and housing services,$10+ billion (USD),Northeastern,64075.0,77.0,0.0,0.0,0.0,0.0,1.0,0.0
data analyst,Senior,Large company,Company - Public,IT and Telecommunications,$100 million to $1 billion (USD),Western,52625.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0
data analyst,Senior,Huge company,Other institutions,Other sectors,Unknown / Non-Applicable,Western,60000.0,110.4,1.0,0.0,0.0,0.0,1.0,0.0
data analyst,junior,Medium-sized company,Company - Private,IT and Telecommunications,Unknown / Non-Applicable,Southern,75000.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0
data analyst,Senior,Medium-sized company,Company - Private,Unknown,Unknown / Non-Applicable,Southern,78000.0,87.1,1.0,0.0,0.0,0.0,0.0,0.0
data analyst,Senior,Large company,Company - Public,Financial and housing services,$1 to $10 billion (USD),Southern,81100.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0
data analyst,Senior,Medium-sized company,Company - Private,Media and Entertaiment,Unknown / Non-Applicable,Remote,93000.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0
data analyst,junior,Unknown size,Company - Private,Unknown,Unknown / Non-Applicable,Remote,71676.0,161.0,1.0,0.0,0.0,0.0,0.0,0.0
data analyst,Senior,Unknown size,Company - Private,Financial and housing services,Unknown / Non-Applicable,Southern,65776.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0
data analyst,Senior,Large company,Company - Public,Financial and housing services,Unknown / Non-Applicable,Western,113000.0,25.3,0.0,0.0,0.0,0.0,0.0,0.0
data analyst,Senior,Medium-sized company,Other institutions,Financial and housing services,$1 to $10 billion (USD),Southern,70879.0,159.0,0.0,0.0,0.0,0.0,1.0,0.0
data analyst,junior,Large company,Company - Private,Industry,$100 million to $1 billion (USD),Northeastern,53877.0,61.7,0.0,0.0,0.0,0.0,0.0,0.0
data analyst,mid,Medium-sized company,Company - Private,IT and Telecommunications,$5 to $100 million (USD),Midwestern,46739.0,70.5,1.0,0.0,0.0,0.0,1.0,0.0
data analyst,junior,Medium-sized company,Company - Private,Unknown,Unknown / Non-Applicable,Southern,75000.0,24.8,0.0,0.0,0.0,0.0,1.0,0.0
data analyst,Senior,Medium-sized company,Company - Private,Media and Entertaiment,Less than $5 million (USD),Western,67882.0,77.0,0.0,0.0,0.0,0.0,1.0,0.0
data analyst,mid,Huge company,Company - Public,Other sectors,$10+ billion (USD),Western,78797.0,76.4,0.0,0.0,0.0,0.0,0.0,0.0
data analyst,Senior,Large company,Company - Private,Industry,$1 to $10 billion (USD),Midwestern,86446.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
data analyst,mid,Unknown size,Company - Public,Unknown,Unknown / Non-Applicable,Remote,125000.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0
data analyst,mid,Small company,Other institutions,Healthcare,$5 to $100 million (USD),Southern,105000.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0
data analyst,mid,Medium-sized company,Company - Public,Unknown,Unknown / Non-Applicable,Western,82132.0,50.2,0.0,0.0,0.0,0.0,1.0,0.0
data analyst,junior,Small company,Company - Private,IT and Telecommunications,Less than $5 million (USD),Western,80867.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0
data analyst,Senior,Large company,Company - Public,Financial and housing services,Unknown / Non-Applicable,Western,97500.0,50.0,1.0,0.0,0.0,1.0,0.0,0.0
data analyst,Senior,Huge company,Other institutions,Other sectors,$1 to $10 billion (USD),Western,130000.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
data analyst,Senior,Medium-sized company,Company - Private,Media and Entertaiment,$100 million to $1 billion (USD),Southern,61917.0,98.8,0.0,0.0,0.0,0.0,0.0,0.0
data analyst,Senior,Unknown size,Company - Public,Unknown,Unknown / Non-Applicable,Remote,52000.0,33.0,0.0,0.0,0.0,0.0,1.0,0.0
data analyst,Senior,Huge company,Company - Public,Healthcare,$10+ billion (USD),Midwestern,71583.0,86.4,0.0,0.0,0.0,0.0,0.0,0.0
data analyst,junior,Small company,Other institutions,Unknown,Unknown / Non-Applicable,Southern,58056.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
data analyst,Senior,Medium-sized company,Other institutions,Other sectors,$5 to $100 million (USD),Southern,68617.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0
data analyst,mid,Unknown size,Company - Public,Unknown,Unknown / Non-Applicable,Southern,120000.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0
data analyst,Senior,Large company,Company - Public,Financial and housing services,$1 to $10 billion (USD),Midwestern,52032.0,61.8,1.0,0.0,0.0,0.0,1.0,0.0
data analyst,mid,Unknown size,Other institutions,Unknown,Unknown / Non-Applicable,Southern,76720.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
data analyst,Senior,Large company,Other institutions,Financial and housing services,Unknown / Non-Applicable,Northeastern,101500.0,134.0,0.0,0.0,0.0,0.0,1.0,0.0
data analyst,Senior,Medium-sized company,Company - Private,IT and Telecommunications,Less than $5 million (USD),Southern,53640.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0
data analyst,Senior,Unknown size,Company - Public,Unknown,Unknown / Non-Applicable,Remote,77339.0,64.1,0.0,0.0,0.0,0.0,1.0,0.0
data analyst,Senior,Small company,Other institutions,Unknown,Less than $5 million (USD),Northeastern,100000.0,39.0,1.0,0.0,0.0,0.0,1.0,0.0
data analyst,mid,Large company,Company - Private,Business services,$100 million to $1 billion (USD),Southern,68871.0,46.0,1.0,0.0,0.0,0.0,1.0,0.0
data analyst,Senior,Unknown size,Company - Private,Business services,$5 to $100 million (USD),Western,39855.0,49.2,0.0,0.0,0.0,0.0,1.0,0.0
data analyst,mid,Medium-sized company,Company - Private,Business services,$100 million to $1 billion (USD),Southern,63211.0,99.0,0.0,0.0,0.0,0.0,1.0,0.0
data analyst,mid,Unknown size,Company - Private,IT and Telecommunications,Unknown / Non-Applicable,Remote,60000.0,110.4,1.0,0.0,0.0,0.0,1.0,0.0
data analyst,Senior,Medium-sized company,Company - Private,Unknown,Less than $5 million (USD),Southern,72658.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0
data analyst,Senior,Medium-sized company,Other institutions,Other sectors,$5 to $100 million (USD),Northeastern,26000.0,63.0,0.0,0.0,0.0,0.0,1.0,0.0
data analyst,Senior,Medium-sized company,Other institutions,Other sectors,Unknown / Non-Applicable,Southern,86500.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0
data analyst,mid,Medium-sized company,Company - Private,Industry,Unknown / Non-Applicable,Midwestern,46220.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0
data analyst,mid,Medium-sized company,Other institutions,Business services,Unknown / Non-Applicable,Northeastern,58162.0,20.0,1.0,0.0,0.0,0.0,1.0,0.0
data analyst,mid,Medium-sized company,Company - Private,IT and Telecommunications,$5 to $100 million (USD),Remote,74844.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0
data analyst,mid,Unknown size,Company - Private,Healthcare,Unknown / Non-Applicable,Midwestern,77299.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0
data analyst,Senior,Large company,Company - Private,Business services,$100 million to $1 billion (USD),Southern,101043.0,134.0,1.0,0.0,0.0,1.0,1.0,0.0
data analyst,mid,Huge company,Company - Public,Industry,$1 to $10 billion (USD),Northeastern,155000.0,11.0,0.0,0.0,0.0,1.0,1.0,0.0
data analyst,mid,Huge company,Other institutions,Other sectors,Unknown / Non-Applicable,Western,56614.0,128.0,0.0,0.0,0.0,0.0,1.0,0.0
data analyst,mid,Large company,Company - Private,IT and Telecommunications,Unknown / Non-Applicable,Northeastern,67500.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
data analyst,Senior,Small company,Company - Private,Unknown,Less than $5 million (USD),Remote,50637.0,61.8,0.0,0.0,0.0,0.0,1.0,0.0
data analyst,junior,Huge company,Company - Public,Business services,$10+ billion (USD),Southern,65004.0,172.0,1.0,0.0,0.0,0.0,1.0,1.0
data analyst,junior,Small company,Company - Private,Unknown,Unknown / Non-Applicable,Southern,72374.0,131.0,0.0,0.0,0.0,0.0,1.0,0.0
data analyst,Senior,Medium-sized company,Company - Private,Financial and housing services,$5 to $100 million (USD),Midwestern,65148.0,34.6,0.0,0.0,0.0,0.0,1.0,0.0
data analyst,mid,Unknown size,Company - Private,Business services,Unknown / Non-Applicable,Remote,65000.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0
data analyst,Senior,Small company,Company - Private,Financial and housing services,Unknown / Non-Applicable,Midwestern,57839.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0
data analyst,junior,Medium-sized company,Company - Private,Unknown,Unknown / Non-Applicable,Southern,81136.0,60.2,0.0,0.0,0.0,0.0,1.0,0.0
data analyst,Senior,Small company,Company - Private,IT and Telecommunications,Less than $5 million (USD),Northeastern,86650.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
data analyst,junior,Small company,Company - Private,Financial and housing services,Unknown / Non-Applicable,Southern,65004.0,172.0,1.0,0.0,0.0,0.0,1.0,1.0
data analyst,junior,Large company,Company - Public,IT and Telecommunications,$5 to $100 million (USD),Northeastern,86650.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
data analyst,junior,Medium-sized company,Company - Private,IT and Telecommunications,$5 to $100 million (USD),Southern,45000.0,108.0,1.0,0.0,0.0,0.0,0.0,1.0
data analyst,Senior,Huge company,Company - Public,Industry,$10+ billion (USD),Southern,73338.0,109.0,0.0,0.0,0.0,0.0,0.0,1.0
data analyst,Senior,Huge company,Company - Public,Business services,$1 to $10 billion (USD),Northeastern,180900.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0
data analyst,Senior,Unknown size,Other institutions,Unknown,Unknown / Non-Applicable,Southern,117724.0,71.0,1.0,0.0,0.0,0.0,0.0,1.0
data analyst,junior,Huge company,Company - Public,Industry,$1 to $10 billion (USD),Northeastern,109104.0,71.0,1.0,0.0,0.0,0.0,0.0,1.0
data analyst,Senior,Medium-sized company,Company - Private,Healthcare,Unknown / Non-Applicable,Northeastern,91950.0,44.0,1.0,0.0,0.0,1.0,0.0,1.0
data analyst,Senior,Small company,Company - Private,Unknown,Unknown / Non-Applicable,Southern,133773.0,173.0,1.0,0.0,0.0,1.0,1.0,1.0
data analyst,Senior,Huge company,Company - Private,Financial and housing services,$10+ billion (USD),Southern,153619.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0
data analyst,junior,Huge company,Other institutions,Healthcare,$1 to $10 billion (USD),Midwestern,138475.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0
data analyst,Senior,Small company,Company - Private,Other sectors,Unknown / Non-Applicable,Southern,126650.0,108.0,1.0,0.0,1.0,1.0,0.0,1.0
data analyst,junior,Medium-sized company,Company - Private,Other sectors,Unknown / Non-Applicable,Northeastern,126495.0,27.0,1.0,0.0,0.0,0.0,1.0,1.0
data analyst,Senior,Medium-sized company,Other institutions,Other sectors,Unknown / Non-Applicable,Western,152000.0,28.0,0.0,0.0,0.0,1.0,0.0,1.0
data analyst,Senior,Medium-sized company,Company - Public,Business services,$100 million to $1 billion (USD),Northeastern,57500.0,37.4,1.0,0.0,0.0,0.0,1.0,1.0
data analyst,Senior,Unknown size,Company - Private,IT and Telecommunications,Unknown / Non-Applicable,Western,100000.0,45.0,0.0,0.0,0.0,0.0,1.0,1.0
data analyst,Senior,Huge company,Company - Private,Financial and housing services,$10+ billion (USD),Southern,84000.0,48.3,0.0,0.0,0.0,0.0,1.0,1.0
data analyst,Senior,Unknown size,Company - Private,IT and Telecommunications,Unknown / Non-Applicable,Western,54291.0,76.0,0.0,0.0,0.0,0.0,0.0,1.0
data analyst,mid,Huge company,Company - Public,Business services,$1 to $10 billion (USD),Northeastern,133142.0,58.0,1.0,0.0,0.0,0.0,0.0,1.0
machine learning engineer,mid,Huge company,Company - Public,Healthcare,$10+ billion (USD),Southern,143796.0,87.0,1.0,0.0,0.0,0.0,1.0,1.0
machine learning engineer,Senior,Medium-sized company,Other institutions,Business services,Unknown / Non-Applicable,Western,135000.0,59.0,1.0,0.0,0.0,1.0,0.0,1.0
machine learning engineer,mid,Large company,Other institutions,Other sectors,Unknown / Non-Applicable,Northeastern,67500.0,50.5,1.0,0.0,0.0,0.0,0.0,1.0
machine learning engineer,junior,Large company,Other institutions,Other sectors,Unknown / Non-Applicable,Northeastern,66609.0,50.2,1.0,0.0,0.0,0.0,0.0,1.0
machine learning engineer,Senior,Large company,Other institutions,Industry,Unknown / Non-Applicable,Western,88383.0,76.0,1.0,0.0,0.0,0.0,1.0,1.0
machine learning engineer,mid,Huge company,Company - Public,Healthcare,$10+ billion (USD),Northeastern,114750.0,70.0,1.0,0.0,0.0,1.0,0.0,1.0
machine learning engineer,Senior,Small company,Company - Private,IT and Telecommunications,$1 to $10 billion (USD),Remote,99354.0,157.0,1.0,0.0,0.0,0.0,0.0,1.0
data engineer,Senior,Large company,Company - Private,IT and Telecommunications,Unknown / Non-Applicable,Western,141704.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0
data scientist,Senior,Huge company,Company - Public,Business services,$1 to $10 billion (USD),Southern,149100.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0
machine learning engineer,Senior,Huge company,Company - Public,IT and Telecommunications,$10+ billion (USD),Northeastern,139446.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0
machine learning engineer,Senior,Huge company,Company - Public,IT and Telecommunications,$10+ billion (USD),Western,94450.0,44.0,1.0,0.0,0.0,1.0,0.0,1.0
data scientist,junior,Small company,Company - Private,Financial and housing services,Less than $5 million (USD),Midwestern,138450.0,47.0,0.0,0.0,0.0,1.0,0.0,1.0
machine learning engineer,Senior,Unknown size,Company - Public,Unknown,Unknown / Non-Applicable,Remote,126627.0,57.0,0.0,0.0,0.0,0.0,0.0,1.0
machine learning engineer,mid,Unknown size,Company - Public,Unknown,Unknown / Non-Applicable,Southern,137376.0,33.6,1.0,0.0,0.0,1.0,0.0,1.0
machine learning engineer,mid,Medium-sized company,Company - Private,Industry,$100 million to $1 billion (USD),Remote,107500.0,96.6,1.0,0.0,0.0,0.0,1.0,1.0
machine learning engineer,Senior,Large company,Other institutions,Business services,Unknown / Non-Applicable,Midwestern,210000.0,29.4,0.0,0.0,1.0,1.0,0.0,1.0
machine learning engineer,junior,Large company,Company - Private,Industry,$1 to $10 billion (USD),Northeastern,98636.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0
machine learning engineer,Senior,Huge company,Company - Public,Financial and housing services,$10+ billion (USD),Northeastern,88155.0,76.0,1.0,0.0,0.0,0.0,0.0,1.0
machine learning engineer,Senior,Huge company,Company - Public,Healthcare,$10+ billion (USD),Northeastern,213000.0,17.0,1.0,1.0,0.0,0.0,0.0,1.0
machine learning engineer,junior,Small company,Company - Private,Financial and housing services,Less than $5 million (USD),Midwestern,128826.0,11.0,1.0,0.0,0.0,1.0,1.0,1.0
machine learning engineer,Senior,Small company,Company - Private,Unknown,Unknown / Non-Applicable,Southern,65916.0,18.0,1.0,0.0,0.0,0.0,1.0,1.0
data scientist,Senior,Large company,Company - Private,Industry,$100 million to $1 billion (USD),Midwestern,104289.0,18.0,1.0,1.0,0.0,0.0,0.0,1.0
machine learning engineer,Senior,Large company,Other institutions,Other sectors,$1 to $10 billion (USD),Western,125047.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
machine learning engineer,Senior,Huge company,Company - Public,IT and Telecommunications,$10+ billion (USD),Northeastern,105577.0,108.0,1.0,0.0,0.0,0.0,0.0,1.0
machine learning engineer,Senior,Large company,Other institutions,IT and Telecommunications,Unknown / Non-Applicable,Western,98636.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0
machine learning engineer,Senior,Unknown size,Company - Private,Business services,$5 to $100 million (USD),Western,105577.0,108.0,1.0,0.0,0.0,0.0,0.0,1.0
machine learning engineer,Senior,Large company,Company - Public,IT and Telecommunications,$1 to $10 billion (USD),Western,57243.0,185.0,1.0,0.0,1.0,1.0,0.0,1.0
machine learning engineer,mid,Huge company,Company - Public,Industry,$1 to $10 billion (USD),Western,102209.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0
machine learning engineer,Senior,Large company,Other institutions,Industry,Unknown / Non-Applicable,Western,134737.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0
machine learning engineer,Senior,Huge company,Company - Public,IT and Telecommunications,$10+ billion (USD),Northeastern,114412.0,67.0,1.0,0.0,0.0,1.0,1.0,1.0
machine learning engineer,Senior,Huge company,Company - Public,Industry,$10+ billion (USD),Northeastern,107092.0,71.0,1.0,0.0,0.0,1.0,1.0,1.0
machine learning engineer,Senior,Unknown size,Company - Private,IT and Telecommunications,Unknown / Non-Applicable,Northeastern,157500.0,6.0,1.0,0.0,1.0,1.0,0.0,1.0
machine learning engineer,mid,Small company,Company - Public,Unknown,Unknown / Non-Applicable,Southern,120277.0,172.0,1.0,1.0,0.0,0.0,0.0,1.0
machine learning engineer,Senior,Unknown size,Company - Public,Unknown,Unknown / Non-Applicable,Remote,68500.0,132.0,1.0,0.0,0.0,0.0,0.0,1.0
machine learning engineer,Senior,Medium-sized company,Company - Private,Other sectors,$5 to $100 million (USD),Southern,69910.0,75.0,1.0,0.0,0.0,0.0,1.0,1.0
machine learning engineer,mid,Large company,Other institutions,Business services,Unknown / Non-Applicable,Midwestern,141906.0,23.0,1.0,0.0,0.0,0.0,1.0,1.0
machine learning engineer,Senior,Large company,Company - Public,Other sectors,$1 to $10 billion (USD),Northeastern,160000.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0
machine learning engineer,Senior,Large company,Company - Public,Healthcare,$10+ billion (USD),Northeastern,205000.0,41.0,1.0,1.0,0.0,0.0,0.0,1.0
machine learning engineer,Senior,Large company,Other institutions,Healthcare,$100 million to $1 billion (USD),Northeastern,120277.0,172.0,1.0,1.0,0.0,0.0,0.0,1.0
machine learning engineer,Senior,Large company,Company - Private,IT and Telecommunications,$5 to $100 million (USD),Western,205000.0,41.0,1.0,1.0,0.0,0.0,0.0,1.0
machine learning engineer,junior,Huge company,Company - Public,Industry,$1 to $10 billion (USD),Southern,72000.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0
machine learning engineer,Senior,Huge company,Company - Public,Business services,$1 to $10 billion (USD),Southern,44000.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
machine learning engineer,Senior,Medium-sized company,Company - Private,Other sectors,$5 to $100 million (USD),Southern,194350.0,36.0,1.0,1.0,0.0,0.0,0.0,1.0
machine learning engineer,Senior,Huge company,Company - Public,Business services,$1 to $10 billion (USD),Southern,127000.0,83.0,1.0,1.0,0.0,1.0,1.0,1.0
data engineer,mid,Huge company,Company - Public,Industry,$10+ billion (USD),Midwestern,88027.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0
machine learning engineer,mid,Huge company,Company - Public,IT and Telecommunications,$10+ billion (USD),Northeastern,109794.0,24.0,1.0,1.0,0.0,1.0,1.0,1.0
machine learning engineer,Senior,Small company,Company - Private,IT and Telecommunications,Unknown / Non-Applicable,Western,104582.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0
machine learning engineer,Senior,Huge company,Company - Public,Other sectors,$10+ billion (USD),Midwestern,78739.0,75.0,1.0,0.0,0.0,0.0,1.0,1.0
machine learning engineer,mid,Large company,Other institutions,Other sectors,Unknown / Non-Applicable,Northeastern,45000.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0
machine learning engineer,mid,Small company,Company - Private,IT and Telecommunications,Unknown / Non-Applicable,Remote,91174.0,35.0,1.0,0.0,0.0,0.0,0.0,1.0
data scientist,Senior,Huge company,Company - Private,Financial and housing services,$10+ billion (USD),Southern,80000.0,22.0,1.0,1.0,1.0,1.0,0.0,0.0
machine learning engineer,Senior,Medium-sized company,Other institutions,Other sectors,$5 to $100 million (USD),Northeastern,152850.0,24.0,1.0,1.0,1.0,0.0,0.0,1.0
machine learning engineer,junior,Large company,Other institutions,Other sectors,$100 million to $1 billion (USD),Northeastern,137055.0,33.6,1.0,0.0,0.0,0.0,1.0,0.0
machine learning engineer,Senior,Large company,Company - Public,Healthcare,$1 to $10 billion (USD),Northeastern,91428.0,48.0,0.0,0.0,0.0,0.0,1.0,1.0
machine learning engineer,Senior,Medium-sized company,Company - Private,IT and Telecommunications,$5 to $100 million (USD),Western,191125.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0
data scientist,mid,Huge company,Company - Private,IT and Telecommunications,Unknown / Non-Applicable,Northeastern,136121.0,24.0,1.0,1.0,1.0,0.0,0.0,1.0
data scientist,Senior,Huge company,Company - Private,Financial and housing services,$10+ billion (USD),Southern,134068.0,44.0,0.0,0.0,0.0,0.0,0.0,1.0
data scientist,mid,Huge company,Company - Private,IT and Telecommunications,Unknown / Non-Applicable,Northeastern,100000.0,42.8,1.0,0.0,0.0,1.0,0.0,1.0
machine learning engineer,Senior,Huge company,Other institutions,Other sectors,$10+ billion (USD),Western,191125.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0
machine learning engineer,mid,Large company,Company - Private,Other sectors,Unknown / Non-Applicable,Western,113455.0,28.0,0.0,0.0,0.0,0.0,1.0,1.0
machine learning engineer,Senior,Large company,Company - Public,IT and Telecommunications,$1 to $10 billion (USD),Western,102406.0,14.0,1.0,0.0,1.0,1.0,1.0,1.0
machine learning engineer,Senior,Huge company,Company - Public,IT and Telecommunications,Unknown / Non-Applicable,Western,154865.0,14.0,1.0,0.0,1.0,1.0,0.0,0.0
data engineer,junior,Medium-sized company,Other institutions,Business services,$100 million to $1 billion (USD),Western,107907.0,107.6,1.0,0.0,0.0,1.0,1.0,1.0
machine learning engineer,Senior,Unknown size,Company - Public,Unknown,Unknown / Non-Applicable,Southern,118581.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0
machine learning engineer,Senior,Medium-sized company,Company - Private,Business services,$5 to $100 million (USD),Southern,124350.0,24.0,1.0,0.0,0.0,0.0,0.0,1.0
machine learning engineer,junior,Large company,Other institutions,Other sectors,$100 million to $1 billion (USD),Northeastern,107398.0,88.6,1.0,0.0,0.0,0.0,0.0,0.0
machine learning engineer,mid,Small company,Company - Private,Financial and housing services,$5 to $100 million (USD),Northeastern,115000.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0
machine learning engineer,mid,Medium-sized company,Company - Private,Business services,$5 to $100 million (USD),Southern,104939.0,33.0,1.0,0.0,0.0,0.0,0.0,1.0
machine learning engineer,mid,Medium-sized company,Company - Public,Business services,$5 to $100 million (USD),Remote,135188.0,32.0,1.0,0.0,0.0,0.0,0.0,1.0
machine learning engineer,Senior,Huge company,Company - Public,Other sectors,$1 to $10 billion (USD),Western,92500.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0
machine learning engineer,Senior,Small company,Company - Public,Unknown,Unknown / Non-Applicable,Northeastern,57527.0,122.0,1.0,0.0,0.0,0.0,1.0,1.0
machine learning engineer,Senior,Huge company,Other institutions,Other sectors,$1 to $10 billion (USD),Southern,140000.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0
machine learning engineer,Senior,Huge company,Company - Public,Financial and housing services,$10+ billion (USD),Northeastern,81000.0,49.0,1.0,0.0,0.0,1.0,1.0,1.0
data scientist,Senior,Large company,Other institutions,Media and Entertaiment,$5 to $100 million (USD),Western,110823.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0
machine learning engineer,Senior,Large company,Company - Public,Healthcare,$5 to $100 million (USD),Northeastern,102715.0,136.0,0.0,0.0,0.0,0.0,0.0,1.0
machine learning engineer,Senior,Small company,Other institutions,Unknown,Unknown / Non-Applicable,Southern,118233.0,99.0,1.0,0.0,0.0,1.0,0.0,1.0
machine learning engineer,Senior,Huge company,Company - Public,Financial and housing services,$10+ billion (USD),Northeastern,109312.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0
data scientist,Senior,Small company,Company - Private,Business services,Unknown / Non-Applicable,Midwestern,102871.0,86.0,1.0,1.0,1.0,1.0,1.0,1.0
machine learning engineer,mid,Small company,Company - Private,IT and Telecommunications,Less than $5 million (USD),Northeastern,73338.0,109.0,0.0,0.0,0.0,0.0,0.0,1.0
machine learning engineer,Senior,Medium-sized company,Company - Private,IT and Telecommunications,Unknown / Non-Applicable,Remote,117724.0,71.0,1.0,0.0,0.0,0.0,0.0,1.0
machine learning engineer,Senior,Medium-sized company,Company - Private,IT and Telecommunications,Unknown / Non-Applicable,Northeastern,109104.0,71.0,1.0,0.0,0.0,0.0,0.0,1.0
machine learning engineer,Senior,Medium-sized company,Company - Private,Unknown,Unknown / Non-Applicable,Western,133773.0,173.0,1.0,0.0,0.0,1.0,1.0,1.0
machine learning engineer,Senior,Huge company,Company - Public,IT and Telecommunications,$1 to $10 billion (USD),Southern,126495.0,27.0,1.0,0.0,0.0,0.0,1.0,1.0
machine learning engineer,Senior,Huge company,Company - Public,IT and Telecommunications,$10+ billion (USD),Western,126650.0,108.0,1.0,0.0,1.0,1.0,0.0,1.0
machine learning engineer,mid,Small company,Company - Private,IT and Telecommunications,Less than $5 million (USD),Northeastern,138475.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0
machine learning engineer,Senior,Medium-sized company,Company - Private,IT and Telecommunications,Less than $5 million (USD),Remote,133142.0,58.0,1.0,0.0,0.0,0.0,0.0,1.0
machine learning engineer,Senior,Large company,Company - Private,Other sectors,Unknown / Non-Applicable,Northeastern,100000.0,45.0,1.0,0.0,0.0,1.0,0.0,1.0
machine learning engineer,mid,Large company,Company - Public,Healthcare,$100 million to $1 billion (USD),Northeastern,73338.0,109.0,0.0,0.0,0.0,0.0,0.0,1.0
machine learning engineer,Senior,Huge company,Other institutions,Other sectors,$10+ billion (USD),Northeastern,109104.0,71.0,1.0,0.0,0.0,0.0,0.0,1.0
machine learning engineer,Senior,Huge company,Company - Public,IT and Telecommunications,Unknown / Non-Applicable,Western,126495.0,27.0,1.0,0.0,0.0,0.0,1.0,1.0
machine learning engineer,Senior,Huge company,Company - Public,IT and Telecommunications,$1 to $10 billion (USD),Western,133142.0,58.0,1.0,0.0,0.0,0.0,0.0,1.0
machine learning engineer,junior,Large company,Other institutions,Other sectors,$1 to $10 billion (USD),Northeastern,135000.0,59.0,1.0,0.0,0.0,1.0,0.0,1.0
machine learning engineer,junior,Large company,Company - Public,IT and Telecommunications,$5 to $100 million (USD),Western,88383.0,76.0,1.0,0.0,0.0,0.0,1.0,1.0
data analyst,Senior,Large company,Company - Private,Other sectors,$5 to $100 million (USD),Northeastern,133773.0,173.0,1.0,0.0,0.0,1.0,1.0,1.0
